dataset,type,model_file,threshold,lobes,sites,avg_fps,render_output_dir,base_model_dir,mean_culled_gaussians,culled_gaussians_percent,SSIM,FLIP,baseline_avg_fps,fps_delta_vs_baseline,fps_speedup_vs_baseline,fps_percent_change_vs_baseline,config_value,config_label,quality_preserving,utility_score
mic,SV,sv_s10_t0_01_temp5.npz,0.1,,10.0,415.39,C:\Bachelorproef\Github\nerficg\SG_test\npz_files\mic\SV\threshold_0_01\sites_10\inference\threshold_0_1,C:\Bachelorproef\Github\nerficg\output\FasterGS\mic_2026-05-11-12-52-29,42071.19,23.85,1.0,0.0005,373.7633333333333,41.626666666666665,1.1113717236397365,11.137172363973647,10.0,sites=10,True,2.6522727272727273
mic,SV,sv_s15_t0_01_temp5.npz,0.1,,15.0,388.87,C:\Bachelorproef\Github\nerficg\SG_test\npz_files\mic\SV\threshold_0_01\sites_15\inference\threshold_0_1,C:\Bachelorproef\Github\nerficg\output\FasterGS\mic_2026-05-11-12-52-29,43770.81,24.82,1.0,0.0005,373.7633333333333,15.106666666666683,1.0404177331466435,4.041773314664354,15.0,sites=15,True,2.647727272727273
mic,SV,sv_s8_t0_01_temp5.npz,0.2,,8.0,440.21,C:\Bachelorproef\Github\nerficg\SG_test\npz_files\mic\SV\threshold_0_01\sites_8\inference\threshold_0_2,C:\Bachelorproef\Github\nerficg\output\FasterGS\mic_2026-05-11-12-52-29,51105.99,28.98,1.0,0.0007,373.7633333333333,66.44666666666666,1.177777381408913,17.777738140891298,8.0,sites=8,True,2.690909090909091
mic,SV,sv_s10_t0_01_temp5.npz,0.2,,10.0,432.86,C:\Bachelorproef\Github\nerficg\SG_test\npz_files\mic\SV\threshold_0_01\sites_10\inference\threshold_0_2,C:\Bachelorproef\Github\nerficg\output\FasterGS\mic_2026-05-11-12-52-29,52582.18,29.81,1.0,0.0007,373.7633333333333,59.09666666666669,1.1581125311025695,15.811253110256951,10.0,sites=10,True,2.6954545454545453
mic,SV,sv_s15_t0_01_temp5.npz,0.2,,15.0,407.11,C:\Bachelorproef\Github\nerficg\SG_test\npz_files\mic\SV\threshold_0_01\sites_15\inference\threshold_0_2,C:\Bachelorproef\Github\nerficg\output\FasterGS\mic_2026-05-11-12-52-29,54400.6,30.85,1.0,0.0007,373.7633333333333,33.34666666666669,1.0892186677844269,8.921866778442688,15.0,sites=15,True,2.690909090909091
mic,SV,sv_s8_t0_01_temp5.npz,0.3,,8.0,453.19,C:\Bachelorproef\Github\nerficg\SG_test\npz_files\mic\SV\threshold_0_01\sites_8\inference\threshold_0_3,C:\Bachelorproef\Github\nerficg\output\FasterGS\mic_2026-05-11-12-52-29,57954.54,32.86,1.0,0.0009,373.7633333333333,79.42666666666668,1.212505239500932,21.250523950093193,8.0,sites=8,True,2.7295454545454545
mic,SV,sv_s10_t0_01_temp5.npz,0.3,,10.0,445.73,C:\Bachelorproef\Github\nerficg\SG_test\npz_files\mic\SV\threshold_0_01\sites_10\inference\threshold_0_3,C:\Bachelorproef\Github\nerficg\output\FasterGS\mic_2026-05-11-12-52-29,59360.18,33.66,1.0,0.0009,373.7633333333333,71.9666666666667,1.1925460853124528,19.254608531245275,10.0,sites=10,True,2.747727272727273
mic,SV,sv_s15_t0_01_temp5.npz,0.3,,15.0,415.19,C:\Bachelorproef\Github\nerficg\SG_test\npz_files\mic\SV\threshold_0_01\sites_15\inference\threshold_0_3,C:\Bachelorproef\Github\nerficg\output\FasterGS\mic_2026-05-11-12-52-29,61141.5,34.67,1.0,0.001,373.7633333333333,41.42666666666668,1.1108366256722169,11.083662567221687,15.0,sites=15,True,2.675
mic,SV,sv_s8_t0_01_temp5.npz,0.4,,8.0,463.48,C:\Bachelorproef\Github\nerficg\SG_test\npz_files\mic\SV\threshold_0_01\sites_8\inference\threshold_0_4,C:\Bachelorproef\Github\nerficg\output\FasterGS\mic_2026-05-11-12-52-29,63562.89,36.04,1.0,0.0011,373.7633333333333,89.7166666666667,1.240036029929813,24.0036029929813,8.0,sites=8,True,2.75
mic,SV,sv_s10_t0_01_temp5.npz,0.4,,10.0,455.73,C:\Bachelorproef\Github\nerficg\SG_test\npz_files\mic\SV\threshold_0_01\sites_10\inference\threshold_0_4,C:\Bachelorproef\Github\nerficg\output\FasterGS\mic_2026-05-11-12-52-29,64878.07,36.79,1.0,0.0012,373.7633333333333,81.9666666666667,1.2193009836884303,21.930098368843034,10.0,sites=10,True,2.7318181818181815
mic,SV,sv_s15_t0_01_temp5.npz,0.4,,15.0,424.5,C:\Bachelorproef\Github\nerficg\SG_test\npz_files\mic\SV\threshold_0_01\sites_15\inference\threshold_0_4,C:\Bachelorproef\Github\nerficg\output\FasterGS\mic_2026-05-11-12-52-29,66529.57,37.72,1.0,0.0012,373.7633333333333,50.73666666666668,1.1357454360602521,13.574543606025212,15.0,sites=15,True,2.706818181818182
mic,SV,sv_s8_t0_01_temp5.npz,0.5,,8.0,474.62,C:\Bachelorproef\Github\nerficg\SG_test\npz_files\mic\SV\threshold_0_01\sites_8\inference\threshold_0_5,C:\Bachelorproef\Github\nerficg\output\FasterGS\mic_2026-05-11-12-52-29,68743.48,38.98,1.0,0.0014,373.7633333333333,100.85666666666668,1.2698409867206522,26.984098672065215,8.0,sites=8,True,2.7590909090909093
mic,SV,sv_s10_t0_01_temp5.npz,0.5,,10.0,468.75,C:\Bachelorproef\Github\nerficg\SG_test\npz_files\mic\SV\threshold_0_01\sites_10\inference\threshold_0_5,C:\Bachelorproef\Github\nerficg\output\FasterGS\mic_2026-05-11-12-52-29,69913.5,39.64,1.0,0.0014,373.7633333333333,94.98666666666668,1.2541358613739533,25.413586137395328,10.0,sites=10,True,2.7636363636363637
mic,SV,sv_s15_t0_01_temp5.npz,0.5,,15.0,434.99,C:\Bachelorproef\Github\nerficg\SG_test\npz_files\mic\SV\threshold_0_01\sites_15\inference\threshold_0_5,C:\Bachelorproef\Github\nerficg\output\FasterGS\mic_2026-05-11-12-52-29,71384.77,40.48,1.0,0.0014,373.7633333333333,61.22666666666669,1.1638113244566526,16.38113244566526,15.0,sites=15,True,2.7227272727272727
mic,SV,sv_s8_t0_01_temp5.npz,0.6,,8.0,487.48,C:\Bachelorproef\Github\nerficg\SG_test\npz_files\mic\SV\threshold_0_01\sites_8\inference\threshold_0_6,C:\Bachelorproef\Github\nerficg\output\FasterGS\mic_2026-05-11-12-52-29,73993.52,41.96,1.0,0.0017,373.7633333333333,113.7166666666667,1.3042477860321595,30.42477860321595,8.0,sites=8,True,2.7886363636363636
mic,SV,sv_s10_t0_01_temp5.npz,0.6,,10.0,482.41,C:\Bachelorproef\Github\nerficg\SG_test\npz_files\mic\SV\threshold_0_01\sites_10\inference\threshold_0_6,C:\Bachelorproef\Github\nerficg\output\FasterGS\mic_2026-05-11-12-52-29,75010.35,42.53,1.0,0.0017,373.7633333333333,108.6466666666667,1.2906830525555388,29.068305255553884,10.0,sites=10,True,2.797727272727273
mic,SV,sv_s15_t0_01_temp5.npz,0.6,,15.0,445.67,C:\Bachelorproef\Github\nerficg\SG_test\npz_files\mic\SV\threshold_0_01\sites_15\inference\threshold_0_6,C:\Bachelorproef\Github\nerficg\output\FasterGS\mic_2026-05-11-12-52-29,76226.73,43.22,1.0,0.0017,373.7633333333333,71.9066666666667,1.1923855559221967,19.238555592219676,15.0,sites=15,True,2.743181818181818
mic,SV,sv_s15_t0_01_temp5.npz,0.7,,15.0,459.3,C:\Bachelorproef\Github\nerficg\SG_test\npz_files\mic\SV\threshold_0_01\sites_15\inference\threshold_0_7,C:\Bachelorproef\Github\nerficg\output\FasterGS\mic_2026-05-11-12-52-29,81587.18,46.26,1.0,0.0021,373.7633333333333,85.53666666666669,1.2288524824086544,22.88524824086544,15.0,sites=15,True,2.7454545454545456
mic,SV,sv_s8_t0_01_temp5.npz,0.7,,8.0,503.04,C:\Bachelorproef\Github\nerficg\SG_test\npz_files\mic\SV\threshold_0_01\sites_8\inference\threshold_0_7,C:\Bachelorproef\Github\nerficg\output\FasterGS\mic_2026-05-11-12-52-29,79916.07,45.31,1.0,0.0022,373.7633333333333,129.2766666666667,1.3458784079051807,34.587840790518065,8.0,sites=8,True,2.7795454545454543
mic,SV,sv_s15_t0_01_temp5.npz,0.8,,15.0,471.64,C:\Bachelorproef\Github\nerficg\SG_test\npz_files\mic\SV\threshold_0_01\sites_15\inference\threshold_0_8,C:\Bachelorproef\Github\nerficg\output\FasterGS\mic_2026-05-11-12-52-29,88311.7,50.07,1.0,0.0029,373.7633333333333,97.87666666666667,1.2618680270046108,26.186802700461076,15.0,sites=15,True,2.768181818181818
mic,SV,sv_s10_t0_01_temp5.npz,0.8,,10.0,511.46,C:\Bachelorproef\Github\nerficg\SG_test\npz_files\mic\SV\threshold_0_01\sites_10\inference\threshold_0_8,C:\Bachelorproef\Github\nerficg\output\FasterGS\mic_2026-05-11-12-52-29,87850.65,49.81,0.999,0.0031,373.7633333333333,137.69666666666666,1.3684060323377538,36.84060323377538,10.0,sites=10,True,2.4363636363636365
mic,SV,sv_s8_t0_01_temp5.npz,0.8,,8.0,521.68,C:\Bachelorproef\Github\nerficg\SG_test\npz_files\mic\SV\threshold_0_01\sites_8\inference\threshold_0_8,C:\Bachelorproef\Github\nerficg\output\FasterGS\mic_2026-05-11-12-52-29,87456.88,49.59,0.999,0.0032,373.7633333333333,147.91666666666663,1.395749538478003,39.5749538478003,8.0,sites=8,True,2.431818181818182
mic,SV,sv_s15_t0_01_temp5.npz,0.9,,15.0,503.69,C:\Bachelorproef\Github\nerficg\SG_test\npz_files\mic\SV\threshold_0_01\sites_15\inference\threshold_0_9,C:\Bachelorproef\Github\nerficg\output\FasterGS\mic_2026-05-11-12-52-29,99467.73,56.4,0.998,0.0052,373.7633333333333,129.92666666666668,1.3476174762996191,34.76174762996192,15.0,sites=15,False,2.3181818181818183
mic,SV,sv_s10_t0_01_temp5.npz,0.9,,10.0,550.46,C:\Bachelorproef\Github\nerficg\SG_test\npz_files\mic\SV\threshold_0_01\sites_10\inference\threshold_0_9,C:\Bachelorproef\Github\nerficg\output\FasterGS\mic_2026-05-11-12-52-29,99824.77,56.6,0.998,0.0056,373.7633333333333,176.69666666666672,1.472750136004067,47.27501360040669,10.0,sites=10,False,2.35
mic,SV,sv_s8_t0_01_temp5.npz,0.9,,8.0,559.0,C:\Bachelorproef\Github\nerficg\SG_test\npz_files\mic\SV\threshold_0_01\sites_8\inference\threshold_0_9,C:\Bachelorproef\Github\nerficg\output\FasterGS\mic_2026-05-11-12-52-29,100160.09,56.79,0.998,0.006,373.7633333333333,185.23666666666668,1.4955988192171517,49.55988192171517,8.0,sites=8,False,2.3431818181818183
ship,BASELINE,no_culling,0.0,,,260.97333333333336,C:\Bachelorproef\Github\nerficg\output\FasterGS\ship_2026-05-08-15-56-34\baseline_benchmark,C:\Bachelorproef\Github\nerficg\output\FasterGS\ship_2026-05-08-15-56-34,0.0,0.0,1.0,0.0,260.97333333333336,0.0,1.0,0.0,0.0,no culling,True,1.8704545454545456
ship,SG,sg_l4_t0_01.npz,0.1,4.0,,267.06,C:\Bachelorproef\Github\nerficg\SG_test\npz_files\ship\SG\threshold_0_01\lobes_4\inference\threshold_0_1,C:\Bachelorproef\Github\nerficg\output\FasterGS\ship_2026-05-08-15-56-34,20154.22,8.47,1.0,0.0004,260.97333333333336,6.086666666666645,1.0233229448730392,2.332294487303921,4.0,lobes=4,True,1.9545454545454546
ship,SG,sg_l6_t0_01.npz,0.1,6.0,,263.88,C:\Bachelorproef\Github\nerficg\SG_test\npz_files\ship\SG\threshold_0_01\lobes_6\inference\threshold_0_1,C:\Bachelorproef\Github\nerficg\output\FasterGS\ship_2026-05-08-15-56-34,22916.69,9.63,1.0,0.0005,260.97333333333336,2.906666666666638,1.0111377918561282,1.1137791856128176,6.0,lobes=6,True,1.893181818181818
ship,SG,sg_l10_t0_01.npz,0.1,10.0,,252.8,C:\Bachelorproef\Github\nerficg\SG_test\npz_files\ship\SG\threshold_0_01\lobes_10\inference\threshold_0_1,C:\Bachelorproef\Github\nerficg\output\FasterGS\ship_2026-05-08-15-56-34,24895.71,10.46,1.0,0.0005,260.97333333333336,-8.173333333333346,0.9686813467531804,-3.1318653246819594,10.0,lobes=10,True,1.7886363636363636
ship,SG,sg_l4_t0_01.npz,0.2,4.0,,270.42,C:\Bachelorproef\Github\nerficg\SG_test\npz_files\ship\SG\threshold_0_01\lobes_4\inference\threshold_0_2,C:\Bachelorproef\Github\nerficg\output\FasterGS\ship_2026-05-08-15-56-34,26837.09,11.28,1.0,0.0006,260.97333333333336,9.446666666666658,1.036197823532417,3.619782353241696,4.0,lobes=4,True,1.9636363636363638
ship,SG,sg_l6_t0_01.npz,0.2,6.0,,267.34,C:\Bachelorproef\Github\nerficg\SG_test\npz_files\ship\SG\threshold_0_01\lobes_6\inference\threshold_0_2,C:\Bachelorproef\Github\nerficg\output\FasterGS\ship_2026-05-08-15-56-34,29329.23,12.33,1.0,0.0007,260.97333333333336,6.366666666666617,1.0243958514279874,2.439585142798739,6.0,lobes=6,True,1.9136363636363636
ship,SG,sg_l10_t0_01.npz,0.2,10.0,,255.52,C:\Bachelorproef\Github\nerficg\SG_test\npz_files\ship\SG\threshold_0_01\lobes_10\inference\threshold_0_2,C:\Bachelorproef\Github\nerficg\output\FasterGS\ship_2026-05-08-15-56-34,31602.49,13.28,1.0,0.0007,260.97333333333336,-5.453333333333347,0.9791038675726766,-2.0896132427323355,10.0,lobes=10,True,1.790909090909091
ship,SG,sg_l4_t0_01.npz,0.3,4.0,,273.44,C:\Bachelorproef\Github\nerficg\SG_test\npz_files\ship\SG\threshold_0_01\lobes_4\inference\threshold_0_3,C:\Bachelorproef\Github\nerficg\output\FasterGS\ship_2026-05-08-15-56-34,31827.2,13.38,1.0,0.0008,260.97333333333336,12.46666666666664,1.0477698870893577,4.77698870893577,4.0,lobes=4,True,1.9704545454545455
ship,SG,sg_l6_t0_01.npz,0.3,6.0,,269.85,C:\Bachelorproef\Github\nerficg\SG_test\npz_files\ship\SG\threshold_0_01\lobes_6\inference\threshold_0_3,C:\Bachelorproef\Github\nerficg\output\FasterGS\ship_2026-05-08-15-56-34,34341.27,14.43,1.0,0.0008,260.97333333333336,8.876666666666665,1.0340136923312726,3.4013692331272605,6.0,lobes=6,True,1.9295454545454545
ship,SG,sg_l10_t0_01.npz,0.3,10.0,,257.99,C:\Bachelorproef\Github\nerficg\SG_test\npz_files\ship\SG\threshold_0_01\lobes_10\inference\threshold_0_3,C:\Bachelorproef\Github\nerficg\output\FasterGS\ship_2026-05-08-15-56-34,36806.82,15.47,1.0,0.0009,260.97333333333336,-2.9833333333333485,0.9885684361109691,-1.1431563889030882,10.0,lobes=10,True,1.7704545454545455
ship,SG,sg_l4_t0_01.npz,0.4,4.0,,275.43,C:\Bachelorproef\Github\nerficg\SG_test\npz_files\ship\SG\threshold_0_01\lobes_4\inference\threshold_0_4,C:\Bachelorproef\Github\nerficg\output\FasterGS\ship_2026-05-08-15-56-34,36673.88,15.41,1.0,0.001,260.97333333333336,14.45666666666665,1.0553951872477392,5.5395187247739175,4.0,lobes=4,True,1.9568181818181818
ship,SG,sg_l6_t0_01.npz,0.4,6.0,,272.27,C:\Bachelorproef\Github\nerficg\SG_test\npz_files\ship\SG\threshold_0_01\lobes_6\inference\threshold_0_4,C:\Bachelorproef\Github\nerficg\output\FasterGS\ship_2026-05-08-15-56-34,39234.21,16.49,1.0,0.001,260.97333333333336,11.296666666666624,1.0432866704133243,4.328667041332435,6.0,lobes=6,True,1.934090909090909
ship,SG,sg_l10_t0_01.npz,0.4,10.0,,260.59,C:\Bachelorproef\Github\nerficg\SG_test\npz_files\ship\SG\threshold_0_01\lobes_10\inference\threshold_0_4,C:\Bachelorproef\Github\nerficg\output\FasterGS\ship_2026-05-08-15-56-34,41740.6,17.54,1.0,0.001,260.97333333333336,-0.3833333333333826,0.9985311398354875,-0.1468860164512531,10.0,lobes=10,True,1.7840909090909092
ship,SG,sg_l4_t0_01.npz,0.5,4.0,,278.44,C:\Bachelorproef\Github\nerficg\SG_test\npz_files\ship\SG\threshold_0_01\lobes_4\inference\threshold_0_5,C:\Bachelorproef\Github\nerficg\output\FasterGS\ship_2026-05-08-15-56-34,42096.04,17.69,1.0,0.0013,260.97333333333336,17.46666666666664,1.0669289327134317,6.69289327134317,4.0,lobes=4,True,1.9431818181818183
ship,SG,sg_l6_t0_01.npz,0.5,6.0,,275.16,C:\Bachelorproef\Github\nerficg\SG_test\npz_files\ship\SG\threshold_0_01\lobes_6\inference\threshold_0_5,C:\Bachelorproef\Github\nerficg\output\FasterGS\ship_2026-05-08-15-56-34,44579.75,18.74,1.0,0.0013,260.97333333333336,14.186666666666667,1.0543605987840392,5.4360598784039205,6.0,lobes=6,True,1.9068181818181817
ship,SG,sg_l10_t0_01.npz,0.5,10.0,,263.31,C:\Bachelorproef\Github\nerficg\SG_test\npz_files\ship\SG\threshold_0_01\lobes_10\inference\threshold_0_5,C:\Bachelorproef\Github\nerficg\output\FasterGS\ship_2026-05-08-15-56-34,47020.32,19.76,1.0,0.0013,260.97333333333336,2.3366666666666447,1.0089536606549838,0.8953660654983819,10.0,lobes=10,True,1.768181818181818
ship,SG,sg_l4_t0_01.npz,0.6,4.0,,282.59,C:\Bachelorproef\Github\nerficg\SG_test\npz_files\ship\SG\threshold_0_01\lobes_4\inference\threshold_0_6,C:\Bachelorproef\Github\nerficg\output\FasterGS\ship_2026-05-08-15-56-34,48860.58,20.54,1.0,0.0018,260.97333333333336,21.616666666666617,1.082830940581413,8.283094058141295,4.0,lobes=4,True,1.8954545454545455
ship,SG,sg_l6_t0_01.npz,0.6,6.0,,279.19,C:\Bachelorproef\Github\nerficg\SG_test\npz_files\ship\SG\threshold_0_01\lobes_6\inference\threshold_0_6,C:\Bachelorproef\Github\nerficg\output\FasterGS\ship_2026-05-08-15-56-34,51101.71,21.48,1.0,0.0018,260.97333333333336,18.21666666666664,1.0698027895570428,6.980278955704278,6.0,lobes=6,True,1.8727272727272726
ship,SG,sg_l10_t0_01.npz,0.6,10.0,,266.61,C:\Bachelorproef\Github\nerficg\SG_test\npz_files\ship\SG\threshold_0_01\lobes_10\inference\threshold_0_6,C:\Bachelorproef\Github\nerficg\output\FasterGS\ship_2026-05-08-15-56-34,53193.91,22.36,1.0,0.0018,260.97333333333336,5.636666666666656,1.0215986307668727,2.159863076687274,10.0,lobes=10,True,1.709090909090909
ship,SG,sg_l10_t0_01.npz,0.7,10.0,,272.16,C:\Bachelorproef\Github\nerficg\SG_test\npz_files\ship\SG\threshold_0_01\lobes_10\inference\threshold_0_7,C:\Bachelorproef\Github\nerficg\output\FasterGS\ship_2026-05-08-15-56-34,60825.5,25.56,0.999,0.0029,260.97333333333336,11.186666666666667,1.042865171409595,4.286517140959489,10.0,lobes=10,True,1.3181818181818183
ship,SG,sg_l6_t0_01.npz,0.7,6.0,,284.19,C:\Bachelorproef\Github\nerficg\SG_test\npz_files\ship\SG\threshold_0_01\lobes_6\inference\threshold_0_7,C:\Bachelorproef\Github\nerficg\output\FasterGS\ship_2026-05-08-15-56-34,59657.67,25.07,0.999,0.003,260.97333333333336,23.21666666666664,1.0889618351811168,8.896183518111677,6.0,lobes=6,True,1.4227272727272726
ship,SG,sg_l4_t0_01.npz,0.7,4.0,,288.35,C:\Bachelorproef\Github\nerficg\SG_test\npz_files\ship\SG\threshold_0_01\lobes_4\inference\threshold_0_7,C:\Bachelorproef\Github\nerficg\output\FasterGS\ship_2026-05-08-15-56-34,58367.21,24.53,0.999,0.0032,260.97333333333336,27.376666666666665,1.1049021611403465,10.490216114034645,4.0,lobes=4,True,1.4113636363636362
ship,SG,sg_l10_t0_01.npz,0.8,10.0,,279.89,C:\Bachelorproef\Github\nerficg\SG_test\npz_files\ship\SG\threshold_0_01\lobes_10\inference\threshold_0_8,C:\Bachelorproef\Github\nerficg\output\FasterGS\ship_2026-05-08-15-56-34,71305.38,29.97,0.997,0.0061,260.97333333333336,18.91666666666663,1.072485055944413,7.248505594441301,10.0,lobes=10,False,1.1454545454545455
ship,SG,sg_l6_t0_01.npz,0.8,6.0,,293.93,C:\Bachelorproef\Github\nerficg\SG_test\npz_files\ship\SG\threshold_0_01\lobes_6\inference\threshold_0_8,C:\Bachelorproef\Github\nerficg\output\FasterGS\ship_2026-05-08-15-56-34,72020.15,30.27,0.996,0.0068,260.97333333333336,32.95666666666665,1.1262836560568128,12.62836560568128,6.0,lobes=6,False,1.2022727272727274
ship,SG,sg_l4_t0_01.npz,0.8,4.0,,299.41,C:\Bachelorproef\Github\nerficg\SG_test\npz_files\ship\SG\threshold_0_01\lobes_4\inference\threshold_0_8,C:\Bachelorproef\Github\nerficg\output\FasterGS\ship_2026-05-08-15-56-34,73228.08,30.78,0.995,0.0077,260.97333333333336,38.43666666666667,1.1472819700607981,14.728197006079814,4.0,lobes=4,False,1.2022727272727272
ship,SG,sg_l10_t0_01.npz,0.9,10.0,,296.98,C:\Bachelorproef\Github\nerficg\SG_test\npz_files\ship\SG\threshold_0_01\lobes_10\inference\threshold_0_9,C:\Bachelorproef\Github\nerficg\output\FasterGS\ship_2026-05-08-15-56-34,88838.26,37.34,0.987,0.0168,260.97333333333336,36.00666666666666,1.137970673887498,13.797067388749795,10.0,lobes=10,False,1.1772727272727272
ship,SG,sg_l6_t0_01.npz,0.9,6.0,,316.13,C:\Bachelorproef\Github\nerficg\SG_test\npz_files\ship\SG\threshold_0_01\lobes_6\inference\threshold_0_9,C:\Bachelorproef\Github\nerficg\output\FasterGS\ship_2026-05-08-15-56-34,93123.56,39.14,0.983,0.0209,260.97333333333336,55.15666666666664,1.2113498186277012,21.13498186277012,6.0,lobes=6,False,1.2840909090909092
ship,SG,sg_l4_t0_01.npz,0.9,4.0,,327.89,C:\Bachelorproef\Github\nerficg\SG_test\npz_files\ship\SG\threshold_0_01\lobes_4\inference\threshold_0_9,C:\Bachelorproef\Github\nerficg\output\FasterGS\ship_2026-05-08-15-56-34,99928.93,42.0,0.977,0.0259,260.97333333333336,66.91666666666663,1.2564118939355233,25.64118939355233,4.0,lobes=4,False,1.3295454545454546
ship,SV,sv_s8_t0_01_temp5.npz,0.1,,8.0,261.64,C:\Bachelorproef\Github\nerficg\SG_test\npz_files\ship\SV\threshold_0_01\sites_8\inference\threshold_0_1,C:\Bachelorproef\Github\nerficg\output\FasterGS\ship_2026-05-08-15-56-34,17783.49,7.47,1.0,0.0003,260.97333333333336,0.6666666666666288,1.0025545394165432,0.25545394165431556,8.0,sites=8,True,1.8772727272727274
ship,SV,sv_s10_t0_01_temp5.npz,0.1,,10.0,256.82,C:\Bachelorproef\Github\nerficg\SG_test\npz_files\ship\SV\threshold_0_01\sites_10\inference\threshold_0_1,C:\Bachelorproef\Github\nerficg\output\FasterGS\ship_2026-05-08-15-56-34,18171.93,7.64,1.0,0.0003,260.97333333333336,-4.153333333333364,0.9840852194349358,-1.5914780565064235,10.0,sites=10,True,1.8363636363636364
ship,SV,sv_s15_t0_01_temp5.npz,0.1,,15.0,242.13,C:\Bachelorproef\Github\nerficg\SG_test\npz_files\ship\SV\threshold_0_01\sites_15\inference\threshold_0_1,C:\Bachelorproef\Github\nerficg\output\FasterGS\ship_2026-05-08-15-56-34,19395.1,8.15,1.0,0.0004,260.97333333333336,-18.843333333333362,0.9277959433914065,-7.2204056608593525,15.0,sites=15,True,1.7272727272727273
ship,SV,sv_s8_t0_01_temp5.npz,0.2,,8.0,263.68,C:\Bachelorproef\Github\nerficg\SG_test\npz_files\ship\SV\threshold_0_01\sites_8\inference\threshold_0_2,C:\Bachelorproef\Github\nerficg\output\FasterGS\ship_2026-05-08-15-56-34,22836.74,9.6,1.0,0.0005,260.97333333333336,2.7066666666666492,1.0103714300311653,1.0371430031165252,8.0,sites=8,True,1.8795454545454546
ship,SV,sv_s10_t0_01_temp5.npz,0.2,,10.0,259.39,C:\Bachelorproef\Github\nerficg\SG_test\npz_files\ship\SV\threshold_0_01\sites_10\inference\threshold_0_2,C:\Bachelorproef\Github\nerficg\output\FasterGS\ship_2026-05-08-15-56-34,23343.2,9.81,1.0,0.0005,260.97333333333336,-1.5833333333333712,0.9939329688857098,-0.6067031114290189,10.0,sites=10,True,1.8386363636363638
ship,SV,sv_s15_t0_01_temp5.npz,0.2,,15.0,243.51,C:\Bachelorproef\Github\nerficg\SG_test\npz_files\ship\SV\threshold_0_01\sites_15\inference\threshold_0_2,C:\Bachelorproef\Github\nerficg\output\FasterGS\ship_2026-05-08-15-56-34,24639.75,10.36,1.0,0.0005,260.97333333333336,-17.463333333333367,0.9330838399836509,-6.691616001634914,15.0,sites=15,True,1.7295454545454545
ship,SV,sv_s8_t0_01_temp5.npz,0.3,,8.0,265.45,C:\Bachelorproef\Github\nerficg\SG_test\npz_files\ship\SV\threshold_0_01\sites_8\inference\threshold_0_3,C:\Bachelorproef\Github\nerficg\output\FasterGS\ship_2026-05-08-15-56-34,26683.61,11.21,1.0,0.0006,260.97333333333336,4.476666666666631,1.0171537321820874,1.7153732182087378,8.0,sites=8,True,1.9
ship,SV,sv_s10_t0_01_temp5.npz,0.3,,10.0,260.99,C:\Bachelorproef\Github\nerficg\SG_test\npz_files\ship\SV\threshold_0_01\sites_10\inference\threshold_0_3,C:\Bachelorproef\Github\nerficg\output\FasterGS\ship_2026-05-08-15-56-34,27235.19,11.45,1.0,0.0006,260.97333333333336,0.01666666666665151,1.0000638634854135,0.006386348541354003,10.0,sites=10,True,1.85
ship,SV,sv_s15_t0_01_temp5.npz,0.3,,15.0,245.27,C:\Bachelorproef\Github\nerficg\SG_test\npz_files\ship\SV\threshold_0_01\sites_15\inference\threshold_0_3,C:\Bachelorproef\Github\nerficg\output\FasterGS\ship_2026-05-08-15-56-34,28588.02,12.02,1.0,0.0006,260.97333333333336,-15.703333333333347,0.939827824043325,-6.017217595667502,15.0,sites=15,True,1.731818181818182
ship,SV,sv_s8_t0_01_temp5.npz,0.4,,8.0,267.7,C:\Bachelorproef\Github\nerficg\SG_test\npz_files\ship\SV\threshold_0_01\sites_8\inference\threshold_0_4,C:\Bachelorproef\Github\nerficg\output\FasterGS\ship_2026-05-08-15-56-34,30289.74,12.73,1.0,0.0008,260.97333333333336,6.726666666666631,1.0257753027129206,2.577530271292061,8.0,sites=8,True,1.884090909090909
ship,SV,sv_s10_t0_01_temp5.npz,0.4,,10.0,262.9,C:\Bachelorproef\Github\nerficg\SG_test\npz_files\ship\SV\threshold_0_01\sites_10\inference\threshold_0_4,C:\Bachelorproef\Github\nerficg\output\FasterGS\ship_2026-05-08-15-56-34,30861.66,12.97,1.0,0.0008,260.97333333333336,1.9266666666666197,1.0073826189138098,0.7382618913809758,10.0,sites=10,True,1.8113636363636365
ship,SV,sv_s15_t0_01_temp5.npz,0.4,,15.0,247.23,C:\Bachelorproef\Github\nerficg\SG_test\npz_files\ship\SV\threshold_0_01\sites_15\inference\threshold_0_4,C:\Bachelorproef\Github\nerficg\output\FasterGS\ship_2026-05-08-15-56-34,32234.51,13.55,1.0,0.0008,260.97333333333336,-13.743333333333368,0.9473381699279618,-5.266183007203818,15.0,sites=15,True,1.7022727272727272
ship,SV,sv_s8_t0_01_temp5.npz,0.5,,8.0,268.98,C:\Bachelorproef\Github\nerficg\SG_test\npz_files\ship\SV\threshold_0_01\sites_8\inference\threshold_0_5,C:\Bachelorproef\Github\nerficg\output\FasterGS\ship_2026-05-08-15-56-34,34089.01,14.33,1.0,0.001,260.97333333333336,8.00666666666666,1.0306800183926839,3.068001839268386,8.0,sites=8,True,1.8477272727272727
